_id,post_id,post_type,posted_at,likes,shares,comments,views,save_count
06b1d04c-1c63-410f-9ed3-369bc518c750,4899,reel,2024-12-09T18:38:24.076877,470,77,9,9986,13
6b8c31cc-890d-4eee-bc0e-657ecb6f895d,2971,reel,2024-12-22T18:38:24.076877,308,199,95,5515,14
c08909da-6074-4ccf-bf82-9da3de98965d,3277,carousel,2024-12-24T18:38:24.076877,729,180,87,2781,21
a62270a7-a2e6-4f7f-9757-879be16116d2,4900,reel,2024-12-16T18:38:24.076877,417,126,72,7823,23
9699d302-1ed2-4d24-b32b-0de2a7223cb1,26,reel,2025-01-02T18:38:24.076877,448,39,17,1754,25
d05c7ef5-66ec-4e08-8ca1-eb50d9e22610,1361,static_image,2024-12-16T18:38:24.076877,733,159,91,5434,44
666114dd-c8a8-48ea-b336-7c7d9510519d,485,static_image,2025-01-04T18:38:24.076877,993,143,58,6487,19
0f011bcc-1e78-4cfb-9358-cc0c9fc703a9,899,reel,2024-12-22T18:38:24.076877,555,109,63,7380,15
74e5416b-cfc9-4b79-b8d5-b1b32e18f40f,4598,static_image,2024-12-30T18:38:24.076877,301,103,18,9734,20
36df97c2-26b6-4ebb-99a4-2404e7a25b00,1078,carousel,2024-12-19T18:38:24.076877,468,139,66,2110,31
b45399d7-b58c-4fda-8fc3-aa6036012d5f,4038,reel,2024-12-15T18:38:24.076877,648,198,90,3145,50
79746362-4652-4e59-b0ab-6e4add96dfc4,1938,carousel,2024-12-10T18:38:24.076877,617,53,87,9407,47
2fc75862-2c51-45ce-8a26-7774884fd81e,785,carousel,2024-12-18T18:38:24.076877,290,122,72,5665,29
9ed0ba20-0ce2-4f2b-a912-6deacce868aa,834,static_image,2025-01-07T18:38:24.076877,974,102,83,1580,26
5ced677b-8da1-4dce-bc62-f7a935c8a461,4425,carousel,2025-01-02T18:38:24.076877,331,124,29,3851,34
7753fa42-6657-4b70-aee9-d2a73b3551f1,2107,carousel,2024-12-19T18:38:24.076877,288,197,68,7844,48
9fe812ff-389e-4088-9f72-dd3596ddf7db,1633,carousel,2024-12-17T18:38:24.076877,163,125,94,9125,42
db2234b0-6251-4cd1-b122-a51d3ef021bc,883,carousel,2025-01-06T18:38:24.076877,927,83,39,4702,33
4b419861-464e-46a1-8261-7f552a65a5ef,4985,static_image,2024-12-18T18:38:24.076877,418,77,91,8440,23
83b25c0e-d4d4-4a61-be4c-cb35302c13b1,1191,carousel,2025-01-01T18:38:24.076877,65,54,30,9130,23
02aa3b11-76d0-4d96-82e9-5e4cfce3950b,1989,static_image,2024-12-16T18:38:24.076877,474,12,84,4765,11
3a322ac0-6344-4833-a769-2bf80227e078,1984,static_image,2024-12-28T18:38:24.076877,129,150,65,6907,25
f53b37dc-8964-4381-b1ff-7a4b0e3cf4d1,4165,reel,2024-12-15T18:38:24.076877,620,150,86,2601,50
6a07675e-70a6-47d9-970e-2eebc11ed107,4729,static_image,2025-01-01T18:38:24.076877,73,38,9,2129,45
91019477-7283-4622-970b-508c9fd9294f,3823,static_image,2024-12-12T18:38:24.076877,581,82,77,5391,23
e77fee20-3bae-4a5c-b684-00e17126912c,1975,static_image,2025-01-01T18:38:24.076877,410,62,99,5411,24
3df62854-c26b-4c7f-a3d6-407242ea0b24,891,reel,2025-01-04T18:38:24.076877,825,200,78,6192,10
298f7a64-6e6a-46c4-9a44-41891bfa797b,3224,carousel,2024-12-11T18:38:24.076877,88,199,76,1499,12
932c09c3-3e3c-4ba8-bd42-57fec4bac810,2878,carousel,2024-12-26T18:38:24.076877,382,137,17,3859,20
06292863-5814-447c-bdf7-7d00fb2caa5a,2256,static_image,2025-01-03T18:38:24.076877,676,113,19,1614,30
ec67fb6d-a704-471b-9c40-a988eac95c1a,4,carousel,2024-12-30T18:38:24.076877,268,181,90,1351,47
742402d1-c2b6-43ba-a008-fc25d1860aa5,3471,static_image,2024-12-29T18:38:24.076877,945,139,38,9515,20
c3510d81-ab28-4ac8-b66a-c6296191c04e,2718,reel,2024-12-13T18:38:24.076877,800,51,17,5298,15
880ec7ba-de8c-45df-9796-06df4c7f5fe2,3603,reel,2024-12-22T18:38:24.076877,968,153,21,4489,45
9e40b661-70e3-41ed-b3c7-b27bcd72f254,3987,carousel,2024-12-10T18:38:24.076877,75,38,13,3098,13
07a6ca79-4e2e-489e-a0e2-0baa52aab793,1999,carousel,2024-12-22T18:38:24.076877,304,49,9,1154,44
4528c72e-41e8-4ac4-9646-d2fe43ef9402,1461,reel,2024-12-30T18:38:24.076877,307,62,46,8177,29
512618cf-51cd-4fb3-afad-49d1250ca3e2,211,carousel,2025-01-04T18:38:24.076877,986,108,25,1841,45
003a0306-ab7e-4ad0-b637-6c568fa7b2f8,2017,static_image,2024-12-23T18:38:24.076877,163,157,63,6067,19
ea831e5b-cb76-4dc3-a58c-c960b6a33839,4799,reel,2024-12-24T18:38:24.076877,443,114,64,2977,30
89498dee-f3e9-4d1d-aae5-e656dd8d5f00,1391,static_image,2025-01-06T18:38:24.076877,185,138,56,3268,9
9937693d-80d9-4e04-8c71-a8c009619f6b,2394,static_image,2024-12-13T18:38:24.076877,504,44,84,9993,40
83c71142-9c00-4be7-a4a0-9cdd3115e672,935,static_image,2025-01-06T18:38:24.076877,131,17,28,3131,32
8389b9ff-fe10-4b7c-a437-f33f987a5fda,3625,reel,2024-12-31T18:38:24.076877,679,158,16,2293,11
b67e6907-920c-4227-ab84-c5267daa76e7,816,static_image,2024-12-30T18:38:24.076877,911,157,84,6864,43
b19cc329-7630-47bd-ba12-52a3c65dda12,3942,static_image,2024-12-29T18:38:24.076877,143,17,42,6228,47
8fad6b94-4d8c-43c1-8906-c33f96ce212b,1243,carousel,2024-12-14T18:38:24.076877,587,32,91,9892,45
a567f31c-c4ca-4cd3-b262-50ef4e0d32a1,1607,reel,2024-12-24T18:38:24.076877,111,99,13,6761,16
24d08041-a1de-41ae-b01b-c7ec923e4bdf,806,static_image,2024-12-10T18:38:24.076877,452,11,19,1944,34
a50d46f9-9c27-49df-b92c-0d13f914d0f0,1472,carousel,2025-01-02T18:38:24.076877,734,152,29,2159,45
c1b2cfeb-b7b2-49bd-89c3-ee09602167b6,1307,carousel,2024-12-11T18:38:24.076877,667,182,25,5858,26
96da1534-aaa5-40a2-829c-6977770d4f00,2229,reel,2024-12-22T18:38:24.076877,434,179,20,1051,35
eaaa072f-3381-45ba-b553-1269319c278f,895,static_image,2024-12-23T18:38:24.076877,870,13,7,7787,14
439d83b2-f8db-443d-959c-3e031f10ada6,3253,carousel,2024-12-21T18:38:24.076877,900,133,6,5402,20
0d9d85dd-c969-409b-b0d6-bdff06888ab5,2119,carousel,2024-12-13T18:38:24.076877,318,68,55,3957,36
7e6737cb-f3ed-489f-81a7-b87966dcc681,4109,reel,2024-12-14T18:38:24.076877,448,173,22,5921,44
a420ae16-5c64-46a7-aad0-9ad9b78cc8b2,4759,reel,2024-12-28T18:38:24.076877,772,72,62,1722,44
fa57b0d9-bb62-48b6-9dae-7034d730b5d0,949,reel,2024-12-26T18:38:24.076877,584,177,49,8287,45
e160c7ca-62f4-4a29-b6ad-becba8beccf2,4077,reel,2025-01-01T18:38:24.076877,955,87,24,2391,23
8932bf82-1772-40a1-a06d-b584e0d821d3,1994,reel,2025-01-05T18:38:24.076877,342,144,90,1268,48
c6df5375-88dd-4292-b3ab-0f1e3ac03ed3,450,static_image,2024-12-21T18:38:24.076877,570,82,7,2215,40
f8fd4945-5064-462e-b6b1-a764aa5c013d,49,static_image,2024-12-18T18:38:24.076877,771,119,17,2981,27
edba5583-8432-4ac6-8b09-efe48703ee36,1312,static_image,2025-01-05T18:38:24.076877,85,146,81,7486,27
407d59b0-309f-45b7-ac6e-f8a67b083deb,3992,reel,2024-12-15T18:38:24.076877,867,158,34,6151,33
c3277c35-2a49-4c4c-9e0e-fd9d54947251,3978,carousel,2024-12-28T18:38:24.076877,535,67,12,5603,46
3d673ae1-d0b8-4c4d-9cae-b5c7c52cf419,1222,reel,2024-12-16T18:38:24.076877,828,140,81,7534,46
55bb146b-e81d-4f57-859e-c732938dde5c,3206,reel,2025-01-01T18:38:24.076877,406,83,85,3290,25
4c6dc5c2-d4fc-4458-ac3d-401c2d784864,2592,carousel,2024-12-09T18:38:24.076877,518,79,92,5955,27
5c37a238-2d3f-4c43-9f95-c95fcb830bd5,4613,reel,2024-12-16T18:38:24.076877,640,117,63,5632,42
4c55d06d-8628-4755-b5c8-dd9f1ddcf89c,1365,static_image,2024-12-13T18:38:24.076877,598,120,28,3704,27
9b62d31f-59d9-4924-9409-ffbfc02de6d8,3659,carousel,2024-12-17T18:38:24.076877,286,34,63,2364,19
617724a1-ca31-47d8-bd48-95ec88d49a03,472,reel,2024-12-21T18:38:24.076877,205,71,12,8295,39
aeada909-9ebc-406d-8f55-b6955f15df23,3260,carousel,2024-12-09T18:38:24.076877,339,143,20,1060,20
be04ad84-1479-45f2-a7ac-6a938667562c,3334,reel,2024-12-21T18:38:24.076877,283,16,56,7521,42
a188f1d6-1e4e-4c06-ae55-e5b04bcb67d8,2112,carousel,2024-12-20T18:38:24.076877,695,20,7,7993,22
ad2634e0-1012-414a-80de-cc8c429840af,2427,carousel,2025-01-06T18:38:24.076877,228,91,96,8565,9
1deb61b9-3f67-43f3-a08b-cf9d5977be41,3374,static_image,2025-01-02T18:38:24.076877,497,139,92,1141,35
43695155-43d4-4f6b-9baa-08ee341221c8,4173,carousel,2024-12-24T18:38:24.076877,832,69,55,6880,43
8b7cdeed-cab1-4abb-ab61-2056c543e600,3141,static_image,2024-12-25T18:38:24.076877,450,65,48,9952,28
e5c3599e-8ac2-4788-9ddf-d07f0cd8b568,3995,static_image,2024-12-09T18:38:24.076877,809,137,92,8722,32
dcdd897e-595e-430d-b81a-eabf0517b757,4188,carousel,2025-01-02T18:38:24.076877,433,124,27,2333,42
bd1599c8-d29d-4ac8-aa53-a44c68d711f3,2472,reel,2025-01-04T18:38:24.076877,984,194,14,4806,26
8c71d31a-8e1a-47be-9553-d94423bcf325,3486,reel,2024-12-25T18:38:24.076877,683,154,11,5663,29
2bc12773-f97c-44cd-8444-50bb1bf86518,1711,static_image,2025-01-01T18:38:24.076877,511,183,78,5126,17
01be5440-36de-48c9-8ae7-5538c087694c,4452,static_image,2024-12-26T18:38:24.076877,744,76,15,6891,38
11c5c074-a278-47cf-a4f6-ca2638b922c0,4750,carousel,2024-12-29T18:38:24.076877,96,81,98,5927,11
a2709f58-a77e-496f-b992-72e8a97b8073,4977,static_image,2024-12-18T18:38:24.076877,920,196,75,4956,12
e53e223f-9283-402a-9939-e11ec9c8bbe2,310,static_image,2024-12-24T18:38:24.076877,596,137,84,5436,17
6ed75465-65fd-4f42-8c8e-f2b3008af1ef,3366,static_image,2025-01-03T18:38:24.076877,845,122,76,6384,20
9a530d6d-8fb9-4851-b352-7d60e2ff8f0e,4947,carousel,2024-12-26T18:38:24.076877,59,135,41,9763,47
ffa360a4-0953-4806-9c4c-b930a7f5f179,105,carousel,2024-12-19T18:38:24.076877,801,45,67,9371,49
10251733-8f13-4945-9912-32e0cc7bc223,2063,static_image,2024-12-13T18:38:24.076877,197,92,99,3949,36
03035d6f-81c3-43b9-82a9-1ca507da032a,4141,carousel,2024-12-18T18:38:24.076877,448,86,9,9241,22
865d8637-87d2-479b-9d0d-d2a12e1f6c97,3385,reel,2025-01-03T18:38:24.076877,172,100,69,6546,36
c9aaf8e6-baeb-44c7-be9b-bed29e4b06e6,24,static_image,2024-12-27T18:38:24.076877,921,198,27,8716,44
83ca56d8-18e3-4637-ad1e-867cf220d039,4472,reel,2024-12-24T18:38:24.076877,62,53,66,2039,33
e862e55b-2d1a-40df-aa68-596b319ac499,3186,reel,2024-12-17T18:38:24.076877,745,96,96,8210,25
b4816df9-c80d-427b-b0ac-4a99300252aa,2558,static_image,2024-12-16T18:38:24.076877,957,77,38,6210,40
2aa7af36-1a07-4c60-be4b-a602132b4cbb,1421,carousel,2024-12-27T18:38:24.076877,665,168,42,4836,41
8324fe84-5338-43ca-b668-ce67a979628a,1531,reel,2024-12-13T18:38:24.076877,629,94,77,9217,6
7d90b18f-b53c-498b-a155-b015a5e20cec,2625,carousel,2024-12-13T18:38:24.076877,356,108,27,1166,25
ecfb80d8-96b6-4574-924c-f7a844f695ea,1002,static_image,2024-12-11T18:38:24.076877,487,167,86,3461,42
4d6d9207-dffc-4944-9716-8d1e2632c2c1,3082,static_image,2024-12-10T18:38:24.076877,973,103,88,5627,20
6c7301af-3a65-40a7-8839-88439cff299a,2430,carousel,2025-01-02T18:38:24.076877,63,135,18,8673,40
f405e1e5-4300-46e9-8559-e7583dde1478,903,static_image,2024-12-25T18:38:24.076877,586,17,79,3411,41
ec46715e-043c-4ede-bc41-04be8b1026e7,2293,reel,2024-12-16T18:38:24.076877,184,58,91,9083,13
92aaf758-da1c-4d7e-be65-44461ccac258,2295,static_image,2024-12-10T18:38:24.076877,417,39,87,4507,24
7c58b5f3-35dc-45d6-8dff-94e39a323e0e,4869,carousel,2024-12-30T18:38:24.076877,216,142,90,4045,26
5bacbaad-12fb-421a-b64a-016e5ffa652e,2285,static_image,2024-12-21T18:38:24.076877,97,51,90,6489,40
af4905bd-3301-451a-b52c-71b4b2e6c5a4,2383,reel,2024-12-10T18:38:24.076877,981,16,91,8089,26
b0f46665-d88c-4636-b93c-c76e617f6dae,2946,carousel,2024-12-21T18:38:24.076877,394,88,59,1029,10
9166401c-e716-4d10-a5c5-39d668b78f70,3637,static_image,2025-01-06T18:38:24.076877,477,100,8,9002,34
bab07dbf-e0ff-4aed-8bdd-7b63344f41aa,1175,reel,2024-12-19T18:38:24.076877,718,145,6,9251,32
0d0fe2a1-1f2a-4716-a93f-60e2da7a2b16,1090,static_image,2024-12-20T18:38:24.076877,226,196,44,1159,28
023564d9-b95c-46e9-be3a-d177d6bb2ac4,203,reel,2024-12-19T18:38:24.076877,917,143,68,6482,21
bfffef12-1864-4785-ace1-85dab8167aa7,3289,carousel,2024-12-26T18:38:24.076877,420,76,74,1807,16
ff474895-983e-4264-85a7-8afdfd24a046,3717,carousel,2024-12-09T18:38:24.076877,652,48,64,2627,20
0aabe466-b423-42ce-9ebd-43a6025a73fa,3676,carousel,2025-01-04T18:38:24.076877,658,92,58,9019,29
0a4c80ea-d00e-4b10-be35-b63aaf218815,183,carousel,2025-01-07T18:38:24.076877,275,178,95,9679,6
9786b524-1b98-4dfe-a0df-bcf4702ca0d6,623,reel,2024-12-16T18:38:24.076877,947,72,88,6192,49
f6583c16-9bc1-405b-bc3f-54e56f68ffd8,765,carousel,2024-12-11T18:38:24.076877,320,108,46,2777,27
83301670-9d9a-42dd-b272-7a7b4bfc7a2f,4419,reel,2024-12-31T18:38:24.076877,232,57,95,1445,23
fa965374-753d-4f77-8f27-20d4dc4cc3d2,912,reel,2024-12-12T18:38:24.076877,222,144,98,6784,27
53184c14-e5e9-43d5-978a-e3898f57f240,2559,static_image,2024-12-11T18:38:24.076877,774,193,20,5512,22
d6a323b2-07d0-4d31-81d2-55abae2abf7a,1847,static_image,2024-12-22T18:38:24.076877,830,67,35,9908,48
3e87b04c-44c7-4c65-be76-6c472354b03c,964,static_image,2024-12-28T18:38:24.076877,859,127,43,7480,27
b90b9969-bc20-4c81-9e9e-6075dd145a74,4048,static_image,2024-12-15T18:38:24.076877,358,160,93,7456,49
f2785931-2840-4770-8ac2-6e5b991b8093,1615,static_image,2025-01-07T18:38:24.076877,794,45,64,8061,45
7f98ae22-6741-41ce-9048-d260c71a5b1a,4959,static_image,2024-12-20T18:38:24.076877,699,167,6,3368,30
fd6c06dc-b2d9-4712-bda4-2bbb48e2740b,3578,static_image,2024-12-31T18:38:24.076877,865,193,65,8570,27
ca49005e-9ca4-47a3-99d4-00949c9e70d1,32,static_image,2024-12-18T18:38:24.076877,999,67,10,6846,41
1e46299f-5a29-4b0e-8469-048fdc5e3c61,2880,reel,2024-12-25T18:38:24.076877,734,176,98,4338,26
3a81fab0-d925-43c6-be39-5dcd25ae379c,1237,static_image,2024-12-20T18:38:24.076877,351,81,56,3788,21
3ccc6a51-d21d-461a-a0ff-976f4863dde9,400,carousel,2024-12-29T18:38:24.076877,231,123,82,4068,26
76a29040-dce3-4dfd-bc31-433d66f847a4,2069,carousel,2025-01-01T18:38:24.076877,315,150,78,2691,44
cbc27bc3-1410-4a76-ad31-142ec3d997aa,130,static_image,2025-01-04T18:38:24.076877,351,190,37,7760,36
e54deff7-fa1b-4e44-8664-fc7f52940981,1697,carousel,2024-12-10T18:38:24.076877,752,191,52,9823,12
7ee43e7a-209c-457e-a796-68f5b376b45e,3706,carousel,2024-12-16T18:38:24.076877,629,175,38,3492,39
823dfac6-6e61-4052-8ecf-30d6e46bad8d,226,carousel,2024-12-23T18:38:24.076877,888,175,73,2144,7
badd8c16-3a3a-46cc-be59-5b0ce5ceded3,3723,reel,2024-12-25T18:38:24.076877,232,199,23,9411,33
04f753a8-013e-4b25-a63d-8aca29c7db26,1504,static_image,2024-12-11T18:38:24.076877,648,197,22,1523,12
6c98c4d0-3722-420f-8be5-62fd756d976d,934,reel,2024-12-19T18:38:24.076877,497,60,36,5163,46
12b77cf3-1780-4301-9f18-03d2dd97cc90,2506,carousel,2024-12-17T18:38:24.076877,545,150,52,9179,43
e1ce3bf6-729b-418b-a717-dab7d63f4359,1895,static_image,2025-01-05T18:38:24.076877,600,64,56,7014,42
d9c70238-b7c2-4ba3-8bbc-6422fcec8c7c,4183,reel,2024-12-09T18:38:24.076877,733,157,37,6183,33
f9a24d00-cd6e-4c7e-bc2b-730ecf9570ab,1400,reel,2024-12-26T18:38:24.076877,211,189,74,3760,11
678c34fa-f0a4-4adb-98ad-e8476254c2ad,738,carousel,2024-12-19T18:38:24.076877,996,134,15,1195,27
5b5d8f1d-d6f7-455b-bd54-c068bbbd9b94,2584,static_image,2024-12-11T18:38:24.076877,80,145,80,2112,6
1f7956b2-8b5e-479e-814f-2d5d9e527391,1955,reel,2024-12-18T18:38:24.076877,963,26,18,7570,21
42de37d0-f417-4d9a-b307-801b8fbe47a5,2783,static_image,2024-12-26T18:38:24.076877,120,117,96,8696,6
40e1638f-7190-46f9-b401-f80dfab0708d,4124,carousel,2024-12-26T18:38:24.076877,875,174,85,4113,49
d6f4b7bf-d9d0-460b-89f0-dd9a568e62c7,4889,carousel,2024-12-18T18:38:24.076877,858,181,29,3602,10
d6b70a9f-2067-41a2-b749-e6931c73f155,4997,static_image,2025-01-02T18:38:24.076877,678,65,48,9308,14
5129d7fe-813b-4033-98bb-540b62706949,2218,reel,2025-01-05T18:38:24.076877,469,104,87,2086,43
3ee4af95-78d0-406e-80ac-4ef55c169677,1241,carousel,2024-12-21T18:38:24.076877,922,26,46,8020,14
bc9199de-f000-4073-b5f9-d1a36733e012,1753,reel,2024-12-30T18:38:24.076877,278,37,64,8626,22
f15b70bd-eb20-40bb-9c9d-828a14ffff73,1062,reel,2025-01-04T18:38:24.076877,244,32,12,1075,46
ac5aebe1-dff2-4014-8ea1-5aaf97d85410,1414,carousel,2025-01-02T18:38:24.076877,379,135,12,2303,44
febc1a60-4153-481a-87e2-417930d7c413,372,reel,2024-12-29T18:38:24.076877,553,68,28,8674,5
e58e1505-362c-45d7-ae6e-d13b476ad0e1,3242,reel,2025-01-05T18:38:24.076877,214,45,69,9224,12
6a344d35-5a72-4597-b9ac-734d303a22e6,881,carousel,2025-01-07T18:38:24.076877,426,20,60,8737,38
5e2ade3d-8358-4406-a1f0-e81f9d2732d1,4474,reel,2025-01-08T18:38:24.076877,252,56,79,1095,10
53d664b6-43d5-407f-98d7-f1597a827e2c,1247,static_image,2024-12-28T18:38:24.076877,791,182,51,2399,48
cd25296b-b578-48ed-9e20-7745fcfae24e,148,carousel,2025-01-03T18:38:24.076877,373,199,6,7824,20
63729c6e-cff4-4356-ab90-2bdcc7c103ce,980,static_image,2024-12-10T18:38:24.076877,159,191,30,4782,27
b71a1967-c951-472b-b49c-d59f54e7d532,1918,carousel,2024-12-11T18:38:24.076877,529,171,49,9773,44
8461edbc-59fc-4315-a74a-d0a8ce57df1b,3268,static_image,2025-01-04T18:38:24.076877,984,182,68,9850,5
e87aac94-63fd-48fd-9ad6-5b372e748106,1306,static_image,2024-12-23T18:38:24.076877,291,190,100,5804,21
8e978039-38e7-418d-a258-b922d614a749,1636,reel,2024-12-18T18:38:24.076877,156,90,42,5345,37
77fa6b62-e8b4-4eb2-849c-94872d9d5d83,2617,static_image,2024-12-24T18:38:24.076877,71,71,24,7373,20
96d58dad-fea2-4d48-aef3-9f70e58a365d,4045,carousel,2024-12-11T18:38:24.076877,339,78,13,9821,36
f460378c-12be-4346-875d-53327665f74a,3208,reel,2025-01-02T18:38:24.076877,830,175,54,8620,17
d15e726f-85f5-4a65-9fe8-497f7c939c29,3295,reel,2024-12-21T18:38:24.076877,404,62,43,3278,7
58256950-1006-45c9-a1d9-536c4c7d44e3,2553,carousel,2024-12-25T18:38:24.076877,330,99,44,1762,49
718d088e-89d8-411f-97d8-e0d5ef31a799,4005,carousel,2024-12-20T18:38:24.076877,918,120,51,7406,23
4e4df3a7-3207-4b6c-8d34-484e15f388ef,4657,carousel,2024-12-26T18:38:24.076877,327,147,34,2705,44
81d647ee-3ff8-492a-ac5b-540d3b4d0dca,1840,reel,2024-12-29T18:38:24.076877,173,174,19,4738,31
31427f18-4c1e-47fd-95d0-8b520585d5cc,131,static_image,2024-12-16T18:38:24.076877,527,133,8,4402,9
c986a08c-7868-4103-b023-dd993cd22a27,3250,reel,2024-12-12T18:38:24.076877,838,69,81,8404,31
5d1ef853-982b-4293-8a77-28f441474494,739,static_image,2025-01-04T18:38:24.076877,399,112,49,3606,35
1db21345-0112-4c6b-9394-7afb0669633e,4601,reel,2024-12-13T18:38:24.076877,77,93,45,4222,12
8696c72a-5576-4666-9dd4-d7ee2c7b1357,3667,static_image,2025-01-07T18:38:24.076877,229,112,22,4332,48
5ad6faa1-63a7-4f0a-902c-b1fb550a9dff,698,reel,2025-01-06T18:38:24.076877,482,173,28,8191,45
f478e411-b392-40fe-b233-7ee31ea732a8,3193,reel,2024-12-09T18:38:24.076877,194,69,9,5247,23
092a1916-e709-4021-b7a6-46a4f562450c,4637,carousel,2025-01-06T18:38:24.076877,111,51,35,9332,45
3d693a80-63a4-4331-bb9b-723539a3ee7b,2733,static_image,2024-12-27T18:38:24.076877,216,195,34,4502,26
a5b40ca3-1ba0-4c39-9d34-218e004025d8,720,carousel,2024-12-26T18:38:24.076877,563,46,27,8211,31
b9a7b2f7-57bb-4a9a-a3d1-3f925c5999b0,4594,static_image,2024-12-09T18:38:24.076877,360,143,79,2266,36
1bfd6ef7-e8cf-41a9-9a74-78dc16c80fb7,4722,static_image,2025-01-01T18:38:24.076877,252,124,83,2461,38
8599b40f-e291-474e-b36e-3f51e9215530,3740,reel,2024-12-12T18:38:24.076877,388,50,58,7090,50
8f2af532-99f1-442a-9e0b-8fdac70f0e7b,4809,static_image,2025-01-07T18:38:24.076877,523,103,100,4921,35
a9d15852-bfa8-411c-8c92-a9b92b47d6a6,3282,static_image,2025-01-07T18:38:24.076877,416,160,6,5033,33
4bbe6519-9619-4a2c-9b48-488a1cf98b57,1758,reel,2024-12-29T18:38:24.076877,304,22,8,8968,44
983ac6c5-e3d3-4afa-9c87-f893103aaf63,369,reel,2024-12-14T18:38:24.076877,214,95,69,4805,7
3b729db3-300e-47c5-8180-76887a7fcd20,3843,reel,2024-12-20T18:38:24.076877,584,148,28,4233,24
67cb157c-8f57-42f8-9f4f-93a2d8a078b9,2829,reel,2024-12-23T18:38:24.076877,700,12,16,8249,44
3c5aa40e-96d1-446b-9bc8-6870ce63e220,1589,carousel,2024-12-14T18:38:24.076877,241,169,11,8677,37
f269b904-d572-4b5d-b2d8-719b57c7d781,3254,reel,2024-12-14T18:38:24.076877,182,96,10,6539,29
e3e10e29-1c9d-41bf-93a5-7f755c41ac2e,1609,static_image,2024-12-30T18:38:24.076877,142,139,87,3787,10
76ef8ac9-3b82-425b-832c-df9a0c60d022,380,static_image,2024-12-12T18:38:24.076877,723,12,63,3017,25
f01c62ec-7c4d-4027-8afd-3841d4a04aea,1610,static_image,2025-01-02T18:38:24.076877,529,190,12,5099,28
eb7801ce-3ad2-434b-a1f9-abf2b2f81a8c,557,reel,2024-12-19T18:38:24.076877,389,76,46,4784,39
32e9b879-094d-4dda-9bc8-c4be97e06f82,4162,reel,2024-12-09T18:38:24.076877,1000,39,94,3741,47
773a3934-559f-4311-b423-cd02c6dc1317,4270,static_image,2024-12-28T18:38:24.076877,187,102,59,6050,5
bf20732e-cbb2-40af-a419-d797a36c5a02,4821,carousel,2024-12-20T18:38:24.076877,139,68,51,8493,28
b0497bf8-60d7-4c22-aef0-402eccd91d72,3211,carousel,2024-12-19T18:38:24.076877,83,123,74,7145,46
83d595d3-2b3c-470e-b3c1-e9ad3369826c,290,static_image,2024-12-21T18:38:24.076877,855,145,14,5347,25
72c9fcb5-af51-4a9f-9432-5e4aa5647d57,151,carousel,2024-12-22T18:38:24.076877,618,183,29,9890,35
698f3a4f-6acb-4b4c-b92a-bc434ca19e9d,3298,reel,2025-01-05T18:38:24.076877,727,148,87,3953,48
5eabcb7e-80f4-44a7-8c8d-6d1446eea1a6,4578,reel,2025-01-01T18:38:24.076877,808,174,80,2826,34
b8acadee-73eb-4c0b-9f1d-edb48feedafb,279,static_image,2025-01-06T18:38:24.076877,978,149,48,5392,16
68d9e3e2-455a-4f1e-9e99-c392cc81d469,4368,carousel,2024-12-12T18:38:24.076877,641,105,89,9184,20
298f83b6-07b4-4d9d-aec4-ecb6c7d9e6cb,422,carousel,2025-01-06T18:38:24.076877,130,46,68,5178,45
b785852b-9cf8-4a92-9ccd-b265d5d30e81,2382,reel,2024-12-12T18:38:24.076877,639,95,70,2724,6
b8bcb0eb-c429-4699-8f7d-7aab2b3ce414,2599,reel,2024-12-28T18:38:24.076877,176,52,90,6437,37
23b83a35-5107-45d7-9702-7246bc9a7356,951,reel,2024-12-18T18:38:24.076877,467,61,36,3085,42
f4188289-1376-4532-898c-fe8bf074b392,2269,carousel,2024-12-19T18:38:24.076877,119,68,7,6484,28
3a6e9c81-97e2-4896-a6f4-ae0d58c49402,1059,reel,2025-01-04T18:38:24.076877,349,18,23,4617,26
7656e4ae-a71a-475c-8023-91dd24f00efd,1352,carousel,2025-01-02T18:38:24.076877,300,199,35,8286,14
8ecd9b94-9fa9-40eb-ab33-11db10ef00bf,1788,carousel,2025-01-08T18:38:24.076877,136,19,34,1519,28
fef8a53b-6655-4bbd-880d-8cf60fd89d07,4404,static_image,2024-12-27T18:38:24.076877,448,154,86,9947,8
3a57d59c-e348-4f44-86fb-c61829c115e5,579,carousel,2025-01-02T18:38:24.076877,318,129,63,2344,9
dc8730b4-d39c-4dc0-8b1a-86ae79c67c01,2441,static_image,2024-12-24T18:38:24.076877,766,191,41,5833,17
8e5dc99e-e5bb-4c18-b86a-737663f9880c,1627,reel,2024-12-10T18:38:24.076877,513,133,26,6476,26
b6476d04-0c62-436d-913d-f00b93840b60,1042,carousel,2024-12-23T18:38:24.076877,407,100,57,8633,28
695a83d7-0387-44bb-979f-c37a583bab07,4887,carousel,2024-12-24T18:38:24.076877,189,75,69,2771,26
0c2f812c-ad6e-4032-a659-b3c3e6f6223e,3395,reel,2024-12-12T18:38:24.076877,825,45,86,4910,6
403c32a9-93b9-42af-92bc-acc2e8988a07,2161,carousel,2024-12-31T18:38:24.076877,275,184,5,9670,35
cd9fd62d-286e-408d-85b2-dd10b0f204b1,3192,carousel,2024-12-27T18:38:24.076877,688,186,60,7773,15
dbe3df82-23c0-4e8d-9dc0-e4575119410a,4903,static_image,2025-01-08T18:38:24.076877,243,132,6,8254,5
